Effective_Trading_Date,TICKER,mean_tangibility,mean_relevance,mean_llm_sentiment,headline_count
2023-05-31,META,-0.30000000000000004,-0.10000000000000003,-0.2,2
2023-05-31,MSFT,0.2555555555555556,0.34444444444444444,0.25555555555555554,9
2023-05-31,MU,-0.8,-0.8,-0.1,1
2023-05-31,NOW,-0.15000000000000002,-0.15000000000000002,-0.09999999999999999,2
2023-05-31,NVDA,-0.03333333333333336,0.0,0.16666666666666666,3
2023-05-31,ORCL,-0.5,-0.2,-0.2,1
2023-05-31,PLTR,-0.15000000000000002,0.0,0.25,2
2023-05-31,QCOM,-0.8,-0.8,0.1,1
2023-05-31,TSM,0.0,0.2,0.0,1
2023-06-01,AAPL,-1.0,-1.0,0.0,1
2023-06-01,ADBE,-0.8,-0.8,0.1,1
2023-06-01,AI,0.41904761904761906,0.7000000000000001,-0.16666666666666666,21
2023-06-01,AMZN,0.32499999999999996,0.4,-0.175,4
2023-06-01,AVGO,-0.30000000000000004,-0.15000000000000002,-0.1,2
2023-06-01,CEG,0.8666666666666667,0.9,0.43333333333333335,3
2023-06-01,CRM,0.4098039215686275,0.5901960784313726,0.1803921568627451,51
2023-06-01,CRWD,0.40370370370370373,0.674074074074074,0.08518518518518518,27
2023-06-01,GOOGL,0.0,0.5,0.2,1
2023-06-01,INTC,-0.5,-0.4,0.05,2
2023-06-01,META,-1.0,-1.0,0.0,1
2023-06-01,MSFT,-0.26666666666666666,-0.10000000000000002,0.03333333333333333,3
2023-06-01,MU,-1.0,-1.0,0.0,1
2023-06-01,NOW,0.5,0.5,-0.3,1
2023-06-01,NVDA,-0.4,-0.4,-0.05,2
2023-06-01,ORCL,-0.4,-0.25,-0.2,2
2023-06-01,QCOM,0.2,0.3,0.1,1
2023-06-01,TSM,0.5,0.5,0.3,1
2023-06-02,AAPL,0.028571428571428564,0.24285714285714285,0.1285714285714286,7
2023-06-02,ADBE,0.4,0.5,0.30000000000000004,2
2023-06-02,AI,-0.5,-0.8,0.0,1
2023-06-02,AMD,-0.9,-0.9,0.0,1
2023-06-02,AMZN,-0.06666666666666667,-0.06666666666666667,0.0,3
2023-06-02,AVGO,0.5391304347826087,0.6391304347826087,0.19999999999999998,23
2023-06-02,CEG,0.5,0.4,-0.2,2
2023-06-02,CRM,-0.13333333333333333,-0.13333333333333333,-0.03333333333333333,3
2023-06-02,CRWD,0.4,0.5,0.25,2
2023-06-02,DLR,-0.9,-0.9,0.0,1
2023-06-02,EQIX,-0.9,-0.9,0.0,1
2023-06-02,IBM,-0.3,-0.26666666666666666,0.0,3
2023-06-02,META,-0.9,-0.9,0.0,1
2023-06-02,MSFT,0.08,0.12,0.1,5
2023-06-02,MU,-0.2,-0.04999999999999999,0.0,2
2023-06-02,NOW,-0.9,-0.9,0.0,1
2023-06-02,NVDA,-0.2,-0.30000000000000004,-0.1,2
2023-06-02,ORCL,-0.9,-0.9,0.0,1
2023-06-02,PLTR,-0.9,-0.9,0.0,1
2023-06-02,VRT,0.5,0.3,-0.3,1
2023-06-05,AAPL,0.13333333333333333,0.48333333333333334,0.19166666666666665,12
2023-06-05,ADBE,-0.30000000000000004,-0.2,0.0,2
2023-06-05,AI,-0.95,-0.95,0.0,2
2023-06-05,AMD,0.4,0.6,0.2,2
2023-06-05,AMZN,-0.7,-0.55,0.0,2
2023-06-05,AVGO,-0.9,-0.9,0.0,1
2023-06-05,CRM,-0.9,-0.9,0.0,1
2023-06-05,DDOG,0.5,0.4,0.0,1
2023-06-05,DLR,-0.9,-0.9,0.0,1
2023-06-05,EQIX,-0.9,-0.9,0.0,1
2023-06-05,GOOGL,0.43333333333333335,0.4666666666666666,0.0,3
2023-06-05,IBM,-0.9,-0.9,0.0,1
2023-06-05,INTC,-0.30000000000000004,-0.15000000000000002,0.1,2
2023-06-05,META,0.4,0.6,0.325,4
2023-06-05,MSFT,-0.3,0.033333333333333326,0.16666666666666666,3
2023-06-05,MU,0.0,-0.03333333333333336,0.2333333333333333,3
2023-06-05,NOW,-0.9,-0.9,0.0,1
2023-06-05,NVDA,-0.3,-0.18000000000000002,-0.04,5
2023-06-05,ORCL,-0.45,-0.30000000000000004,0.1,2
2023-06-05,PLTR,-0.2,-0.04999999999999999,0.3,2
2023-06-05,SMCI,0.2,0.7,-0.7,1
2023-06-05,SNOW,0.5,0.4,0.2,1
2023-06-06,AAPL,0.05384615384615386,0.23846153846153847,0.007692307692307691,13
2023-06-06,ADBE,-0.033333333333333326,0.09999999999999998,0.19999999999999998,3
2023-06-06,AI,-0.9,-0.9,0.0,1
2023-06-06,AMD,-0.033333333333333326,0.09999999999999998,0.19999999999999998,3
2023-06-06,AMZN,-0.05000000000000001,0.016666666666666663,0.03333333333333333,6
2023-06-06,CRWD,0.4,0.8,0.4,1
2023-06-06,DLR,-0.30000000000000004,-0.10000000000000003,0.0,2
2023-06-06,GOOGL,-0.04999999999999999,0.04999999999999999,0.15,2
2023-06-06,IBM,0.19999999999999998,0.45,0.23333333333333336,6
2023-06-06,INTC,0.275,0.35,-0.09999999999999999,4
2023-06-06,META,-0.5,-0.5,0.0,1
2023-06-06,MSFT,0.05000000000000002,0.10000000000000002,-0.16666666666666666,6
2023-06-06,MU,-1.0,-1.0,0.0,1
2023-06-06,NVDA,-0.25,-0.09999999999999998,0.25,2
2023-06-06,ORCL,-0.75,-0.75,0.0,2
2023-06-06,PLTR,0.275,0.325,0.475,4
2023-06-06,SNOW,-0.8,-0.8,0.0,2
2023-06-06,TSM,0.9,0.9,-0.3,1
2023-06-07,AAPL,0.08,0.27999999999999997,0.13999999999999999,5
2023-06-07,AI,-0.75,-1.0,0.0,2
2023-06-07,AMD,0.5,0.5,-0.2,1
2023-06-07,AMZN,-0.24,-0.12,0.14,5
2023-06-07,CRM,0.2,0.6,0.2,1
2023-06-07,DLR,0.13333333333333333,0.2833333333333334,-0.16666666666666666,6
2023-06-07,GOOGL,0.22000000000000003,0.33999999999999997,0.22000000000000003,5
2023-06-07,IBM,-0.9,-0.9,0.0,1
2023-06-07,INTC,-0.9,-0.9,0.0,1
2023-06-07,META,-0.9,-0.9,0.0,1
2023-06-07,MSFT,0.2,0.6,0.2,1
2023-06-07,MU,-0.9,-0.9,0.0,1
2023-06-07,NVDA,-0.9,-0.9,0.0,1
2023-06-07,ORCL,-0.9,-0.9,0.0,1
2023-06-07,PLTR,0.15,0.45,0.44999999999999996,4
2023-06-07,QCOM,-0.9,-0.9,0.0,1
2023-06-07,SMCI,0.44999999999999996,0.5,0.3,2
2023-06-07,VRT,0.3,0.2,-0.1,1
2023-06-08,AAPL,-0.9,-0.9,0.0,1
2023-06-08,ADBE,0.3666666666666667,0.5666666666666667,0.3333333333333333,3
2023-06-08,AI,-0.8,-0.8,0.0,1
2023-06-08,AMZN,0.011111111111111115,0.2111111111111111,0.17777777777777778,9
2023-06-08,AVGO,-0.15000000000000002,-0.15000000000000002,0.0,2
2023-06-08,CRM,-0.30000000000000004,-0.15000000000000002,0.1,2
2023-06-08,DDOG,0.5,0.5,0.0,1
2023-06-08,DLR,-0.8,-0.8,0.0,1
2023-06-08,GOOGL,-0.06000000000000001,0.039999999999999994,0.06,5
2023-06-08,IBM,-0.8,-0.8,0.0,1
2023-06-08,INTC,0.5,-0.5,-0.2,1
2023-06-08,META,0.04999999999999999,-0.07500000000000001,0.0,4
2023-06-08,MSFT,-0.4,-0.30000000000000004,0.05,2
2023-06-08,MU,0.23333333333333336,0.09999999999999998,0.13333333333333333,3
2023-06-08,NVDA,-0.9,-0.9,0.0,1
2023-06-08,ORCL,-0.9,-0.9,0.0,1
2023-06-08,PLTR,-0.2,-0.10000000000000003,-0.2,2
2023-06-08,QCOM,0.0,0.5,0.3,1
2023-06-09,AAPL,-0.35,-0.04999999999999999,0.15,2
2023-06-09,ADBE,0.14000000000000004,0.24,0.28,5
2023-06-09,AI,0.2,0.1,0.0,1
2023-06-09,AMD,-0.2,-0.10000000000000003,-0.2,2
2023-06-09,AMZN,-0.2,-0.10000000000000003,-0.15,2
2023-06-09,AVGO,-0.9,-0.9,0.0,1
2023-06-09,CRM,-0.45,-0.2,0.1,2
2023-06-09,DLR,-0.9,-0.9,0.0,1
2023-06-09,EQIX,-0.9,-0.9,0.0,1
2023-06-09,IBM,-0.9,-0.9,0.0,1
2023-06-09,INTC,-0.9,-0.9,0.0,1
2023-06-09,META,0.0,0.30000000000000004,0.125,4
2023-06-09,MSFT,0.12,0.22000000000000003,0.18,5
2023-06-09,MU,-0.9,-0.9,0.0,1
2023-06-09,NOW,-0.9,-0.9,0.0,1
2023-06-09,NVDA,-0.9,-0.9,0.0,1
2023-06-09,ORCL,0.0,0.225,0.22499999999999998,4
2023-06-09,PLTR,-0.9,-0.9,0.0,1
2023-06-09,QCOM,-0.9,-0.9,0.0,1
2023-06-09,SNOW,0.5,0.5,-0.1,1
2023-06-09,TSM,1.0,1.0,-0.09999999999999999,3
2023-06-09,VRT,0.2,0.8,0.5,1
2023-06-12,AAPL,-0.9,-0.9,0.0,2
2023-06-12,ADBE,0.18333333333333335,0.4166666666666667,0.3333333333333333,6
2023-06-12,AI,-0.9,-0.9,0.0,1
2023-06-12,AMD,0.12000000000000002,0.32,0.24,5
2023-06-12,AMZN,-0.175,-0.04999999999999999,0.175,4
2023-06-12,AVGO,-1.0,-1.0,0.0,1
2023-06-12,CRM,0.5,0.5,-0.2,1
2023-06-12,DDOG,0.5,0.5,-0.2,1
2023-06-12,DLR,0.5,0.5,0.0,1
2023-06-12,EQIX,0.5,0.8,0.3,1
2023-06-12,GOOGL,0.5,0.5,0.2,1
2023-06-12,IBM,-1.0,-1.0,0.0,1
2023-06-12,INTC,-1.0,-1.0,0.0,1
2023-06-12,META,-1.0,-1.0,0.0,1
2023-06-12,MSFT,0.2,0.2857142857142857,-0.2714285714285714,7
2023-06-12,MU,-0.09999999999999998,-0.09999999999999998,0.25,2
2023-06-12,NVDA,-0.75,-0.75,0.05,2
2023-06-12,ORCL,0.17272727272727273,0.45454545454545453,0.21818181818181817,11
2023-06-12,PLTR,0.09999999999999999,0.15,0.25,4
2023-06-12,QCOM,-0.8,-0.8,0.0,1
2023-06-13,AAPL,-0.21666666666666667,-0.10833333333333335,-0.11666666666666665,12
2023-06-13,ADBE,-0.8,-0.8,0.0,1
2023-06-13,AMD,-0.10000000000000003,0.0,0.25,2
2023-06-13,AMZN,-0.13999999999999999,0.040000000000000015,0.0,5
2023-06-13,AVGO,-0.09999999999999998,-0.14999999999999997,-0.15,2
2023-06-13,CRM,-0.7,-0.7,0.0,1
2023-06-13,EQIX,-0.7,-0.7,0.0,1
2023-06-13,GOOGL,0.24000000000000005,0.6,-0.33999999999999997,5
2023-06-13,IBM,-0.5666666666666667,-0.5666666666666667,0.06666666666666667,3
2023-06-13,META,-0.7,-0.7,0.0,2
2023-06-13,MSFT,-0.4333333333333333,-0.36666666666666664,0.03333333333333333,3
2023-06-13,MU,-0.7,-0.7,0.0,1
2023-06-13,NOW,0.03333333333333336,0.03333333333333336,0.13333333333333333,3
2023-06-13,NVDA,-0.26666666666666666,-0.16666666666666666,0.13333333333333333,3
2023-06-13,ORCL,0.6454545454545455,0.8181818181818182,0.2696969696969697,33
2023-06-13,PLTR,-0.9,-0.9,0.0,1
2023-06-13,SMCI,0.5,0.8,0.4,1
2023-06-13,SNOW,0.5,0.5,-0.3,1
2023-06-14,AAPL,0.09999999999999998,-0.1,0.05,2
2023-06-14,ADBE,-0.9,-0.9,0.0,1
2023-06-14,AI,-0.5,-0.43333333333333335,0.16666666666666666,3
2023-06-14,AMD,0.3473684210526316,0.7210526315789474,0.3684210526315789,19
2023-06-14,AMZN,-0.2,-0.1,-0.1,4
2023-06-14,AVGO,-0.9,-0.9,0.0,1
2023-06-14,CEG,0.6,0.7,0.3,1
2023-06-14,CRM,-0.30000000000000004,-0.2,0.1,2
2023-06-14,CRWD,0.55,0.6,0.45,2
2023-06-14,EQIX,-0.9,-0.9,0.0,1
2023-06-14,GOOGL,0.33999999999999997,0.5,-0.22000000000000003,5
2023-06-14,IBM,-0.9,-0.9,0.0,1
2023-06-14,INTC,-0.9,-0.9,0.0,1
2023-06-14,META,-0.35,-0.4,-0.05,2
2023-06-14,MSFT,0.0857142857142857,0.07142857142857142,0.05714285714285715,7
2023-06-14,MU,-0.9,-0.9,0.0,1
2023-06-14,NOW,0.06666666666666665,0.06666666666666665,0.2333333333333333,3
2023-06-14,NVDA,-0.125,-0.1,0.024999999999999994,4
2023-06-14,ORCL,0.0,0.13333333333333333,0.16666666666666666,3
2023-06-14,PLTR,-0.9,-0.9,0.0,1
2023-06-14,QCOM,-0.9,-0.9,0.0,1
2023-06-14,VRT,0.7,0.6,0.3,1
2023-06-15,AAPL,-0.45,-0.2,0.0,2
2023-06-15,ADBE,-0.9,-0.9,0.0,1
2023-06-15,AMD,-0.2,-0.1,0.15000000000000002,4
2023-06-15,AMZN,-0.9,-0.9,0.0,1
2023-06-15,CRM,-0.10000000000000003,-0.15000000000000002,-0.1,2
2023-06-15,CRWD,0.45,0.65,0.35,2
2023-06-15,DDOG,0.7,0.6,-0.3,1
2023-06-15,DLR,0.7,0.6,-0.2,1
2023-06-15,GOOGL,0.4,0.6,0.3,1
2023-06-15,IBM,0.0,0.2,0.0,1
2023-06-15,INTC,0.0,-0.2,-0.15,2
2023-06-15,META,-0.9,-0.8500000000000001,0.0,2
2023-06-15,MSFT,-0.020000000000000007,0.11000000000000001,0.21000000000000002,10
2023-06-15,MU,-0.9,-0.8,0.0,1
2023-06-15,NVDA,-0.2333333333333333,-0.26666666666666666,-0.13333333333333333,3
2023-06-15,ORCL,-0.9,-0.8,0.0,1
2023-06-15,PLTR,-0.9,-0.8,0.0,1
2023-06-15,QCOM,-0.9,-0.8,0.0,1
2023-06-16,AAPL,-0.9,-0.8,0.0,1
2023-06-16,ADBE,0.6545454545454545,0.9045454545454544,0.2636363636363636,22
2023-06-16,AI,-0.05,-0.575,0.0,4
2023-06-16,AMD,0.10000000000000002,0.26666666666666666,0.26666666666666666,3
2023-06-16,AMZN,0.3666666666666667,0.5333333333333333,0.3333333333333333,6
2023-06-16,ASML,0.2,0.8,-0.4,1
2023-06-16,AVGO,-0.8,-0.8,0.0,1
2023-06-16,CRM,-0.8,-0.8,0.0,1
2023-06-16,DLR,-0.8,-0.8,0.0,1
2023-06-16,EQIX,-0.30000000000000004,0.0,0.1,2
2023-06-16,GOOGL,0.6,0.8,0.2,2
2023-06-16,IBM,-0.9,-0.8,0.0,1
2023-06-16,INTC,0.15,0.3,0.225,4
2023-06-16,META,-0.15000000000000002,-0.10000000000000003,0.2,2
2023-06-16,MSFT,-0.7,-0.65,0.0,2
2023-06-16,MU,-0.9,-0.8,0.0,1
2023-06-16,NOW,-0.9,-0.8,0.0,1
2023-06-16,NVDA,-0.2,-0.05000000000000002,0.125,4
2023-06-16,ORCL,-0.4000000000000001,-0.3,-0.16666666666666666,3
2023-06-16,PLTR,-0.9,-0.8,0.0,1
2023-06-16,QCOM,-0.9,-0.8,0.0,1
2023-06-16,TSM,0.3,0.55,0.1,2
2023-06-20,ADBE,0.04999999999999999,0.275,0.175,4
2023-06-20,AI,-0.9,-0.8,0.0,1
2023-06-20,AMD,-0.7,-0.5,0.0,2
2023-06-20,AMZN,-0.025000000000000022,0.175,-0.07500000000000001,4
2023-06-20,AVGO,-0.8,-0.8,0.0,1
2023-06-20,CRM,0.3666666666666667,0.1333333333333333,-0.26666666666666666,3
2023-06-20,DLR,-0.8,-0.8,0.0,1
2023-06-20,EQIX,0.2,0.8,0.3,2
2023-06-20,GOOGL,0.05,0.4875,0.024999999999999998,8
2023-06-20,IBM,-0.13333333333333333,0.26666666666666666,0.26666666666666666,3
2023-06-20,INTC,-0.10000000000000002,0.09999999999999999,0.13333333333333333,3
2023-06-20,META,-0.35,-0.04999999999999999,0.15,4
2023-06-20,MSFT,0.0,0.2,0.225,4
2023-06-20,MU,-1.0,-1.0,0.0,1
2023-06-20,NOW,-1.0,-1.0,0.0,1
2023-06-20,NVDA,-0.25,-0.25,0.15,2
2023-06-20,ORCL,0.2,0.2,0.0,1
2023-06-20,PLTR,-0.06666666666666665,0.0,0.03333333333333335,3
2023-06-20,SNOW,0.2,0.2,-0.1,1
2023-06-20,TSM,0.0,0.0,0.0,1
2023-06-21,AAPL,-1.0,-1.0,0.0,1
2023-06-21,ADBE,-0.033333333333333326,0.21666666666666667,0.3,6
2023-06-21,AI,-1.0,-1.0,0.0,1
2023-06-21,AMD,0.3333333333333333,0.26666666666666666,0.3333333333333333,3
2023-06-21,AMZN,0.08571428571428573,0.39285714285714285,-0.17142857142857143,14
2023-06-21,AVGO,-0.8,-0.8,0.0,1
2023-06-21,CRM,-0.15000000000000002,-0.2,-0.1,2
2023-06-21,EQIX,-0.8,-0.8,0.0,1
2023-06-21,GOOGL,0.24,0.62,0.019999999999999997,5
2023-06-21,INTC,0.5875,0.8,0.225,8
2023-06-21,META,-0.5,-0.4000000000000001,-0.06666666666666667,3
2023-06-21,MSFT,0.08333333333333333,0.3833333333333333,0.19999999999999998,6
2023-06-21,MU,-0.9,-0.9,0.0,1
2023-06-21,NOW,-0.9,-0.9,0.0,1
2023-06-21,NVDA,-0.45,-0.25,0.1,2
2023-06-21,ORCL,0.7,0.5,-0.2,1
2023-06-21,PLTR,-0.9,-0.9,0.0,1
2023-06-21,SMCI,0.3,0.7,-0.6,1
2023-06-22,AAPL,-0.9,-0.9,0.0,1
2023-06-22,ADBE,0.7,0.5,-0.2,1
2023-06-22,AMZN,0.18571428571428572,0.5,-0.09999999999999998,7
2023-06-22,AVGO,-0.9,-0.9,0.0,1
2023-06-22,CRWD,0.7,0.5,-0.2,1
2023-06-22,EQIX,0.6000000000000001,0.7,0.04999999999999999,2
2023-06-22,GOOGL,0.19999999999999998,0.43333333333333335,-0.033333333333333326,3
2023-06-22,INTC,-0.8500000000000001,-0.8500000000000001,0.0,2
2023-06-22,META,0.2,0.5,-0.3,1
2023-06-22,MSFT,0.024999999999999994,0.27499999999999997,0.2,4
2023-06-22,MU,-0.10000000000000003,-0.04999999999999999,0.2,2
2023-06-22,NOW,-0.9,-0.9,0.0,1
2023-06-22,NVDA,-0.19999999999999998,-0.15000000000000002,-0.225,4
2023-06-22,ORCL,0.23333333333333336,0.09999999999999998,-0.06666666666666667,3
2023-06-22,PLTR,-0.9,-0.9,0.0,1
2023-06-22,QCOM,-0.9,-0.9,0.0,1
2023-06-23,AAPL,-0.6,-0.4666666666666666,-0.06666666666666667,3
2023-06-23,ADBE,0.23333333333333336,0.09999999999999998,-0.033333333333333326,3
2023-06-23,AI,0.8,0.6,0.2,1
2023-06-23,AMZN,-0.9,-0.9,0.0,2
2023-06-23,AVGO,-0.9,-0.9,0.0,1
2023-06-23,CRM,-0.7,-0.7,-0.15,2
2023-06-23,EQIX,-0.9,-0.9,0.0,1
2023-06-23,META,-0.2833333333333333,-0.06666666666666665,0.03333333333333333,6
2023-06-23,MSFT,-0.5,-0.39999999999999997,-0.09999999999999999,3
2023-06-23,MU,-1.0,-1.0,0.0,1
2023-06-23,NOW,-1.0,-1.0,0.0,1
2023-06-23,NVDA,-1.0,-1.0,0.0,1
2023-06-23,ORCL,0.23333333333333336,0.1333333333333333,-0.2333333333333333,3
2023-06-23,PLTR,-0.75,-0.6,-0.1,2
2023-06-23,QCOM,-1.0,-1.0,0.0,1
2023-06-23,TLN,0.5,0.8,0.0,1
2023-06-26,AAPL,-1.0,-1.0,0.0,1
2023-06-26,ADBE,-1.0,-1.0,0.0,1
2023-06-26,AI,-1.0,-1.0,0.0,1
2023-06-26,AMD,-1.0,-1.0,0.0,1
2023-06-26,AMZN,0.26,0.5800000000000001,0.04,5
2023-06-26,CRM,0.2,0.19999999999999998,0.15000000000000002,4
2023-06-26,CRWD,0.5,0.6,-0.2,1
2023-06-26,DLR,-0.9,-0.9,0.0,1
2023-06-26,EQIX,-0.9,-0.9,0.0,1
2023-06-26,GOOGL,0.03333333333333333,0.11666666666666665,-0.08333333333333333,6
2023-06-26,IBM,0.7222222222222222,0.8111111111111111,0.34444444444444444,9
2023-06-26,INTC,-0.7,-0.7,0.0,2
2023-06-26,META,-0.24,-0.26,0.16,5
2023-06-26,MSFT,0.02857142857142858,-0.028571428571428564,0.17142857142857143,7
2023-06-26,MU,-0.03333333333333336,0.09999999999999998,0.13333333333333333,3
2023-06-26,NVDA,0.05000000000000001,-0.016666666666666673,-0.16666666666666666,6
2023-06-26,ORCL,0.4000000000000001,0.3,-0.19999999999999998,3
2023-06-26,PLTR,-0.8,-0.8,0.0,1
2023-06-26,QCOM,-0.8,-0.8,0.0,1
2023-06-26,SNOW,0.275,0.575,0.3,4
2023-06-27,AAPL,-0.3666666666666667,-0.3,-0.09999999999999999,3
2023-06-27,ADBE,0.0,0.2,0.1,1
2023-06-27,AI,-0.8,-0.8,0.0,1
2023-06-27,AMD,-0.15000000000000002,-0.25,0.1,2
2023-06-27,AMZN,-0.30000000000000004,-0.15000000000000002,0.1,2
2023-06-27,AVGO,-0.5666666666666667,-0.43333333333333335,-0.06666666666666667,3
2023-06-27,CRM,-0.9,-0.9,0.0,1
2023-06-27,EQIX,0.39999999999999997,0.6333333333333333,-0.4666666666666666,3
2023-06-27,GOOGL,0.44000000000000006,0.54,0.07999999999999999,5
2023-06-27,IBM,-0.25,-0.10000000000000003,0.1,2
2023-06-27,INTC,-0.35,-0.2,0.0,2
2023-06-27,META,0.3,0.4800000000000001,0.31999999999999995,5
2023-06-27,MSFT,-0.15000000000000002,-0.016666666666666673,0.16666666666666666,6
2023-06-27,MU,-0.4,-0.30000000000000004,0.05,2
2023-06-27,NOW,0.0,0.8,0.4,1
2023-06-27,NVDA,-0.18,0.32,0.22000000000000003,5
2023-06-27,ORCL,-0.9,-0.9,0.0,1
2023-06-27,PLTR,-0.9,-0.9,0.0,1
2023-06-27,QCOM,-0.9,-0.9,0.0,1
2023-06-27,SNOW,-0.14285714285714285,0.3,0.21428571428571427,7
2023-06-27,TSM,0.8,0.4,0.2,1
2023-06-28,AAPL,-0.9,-0.9,0.0,1
2023-06-28,ADBE,-0.9,-0.9,0.0,1
2023-06-28,AI,0.0,-0.04999999999999999,-0.1,2
2023-06-28,AMD,0.5,0.8,-0.6,1
2023-06-28,AMZN,0.4666666666666666,0.6333333333333333,0.3333333333333333,3
2023-06-28,ASML,0.2,0.7,0.2,1
2023-06-28,AVGO,-0.9,-0.9,0.0,1
2023-06-28,CRM,-0.9,-0.9,0.0,1
2023-06-28,DLR,-0.9,-0.9,0.0,1
2023-06-28,EQIX,-0.9,-0.9,0.0,1
2023-06-28,GOOGL,0.36666666666666664,0.3888888888888889,-0.14444444444444446,9
2023-06-28,IBM,-0.9,-0.9,0.0,1
2023-06-28,META,-0.9,-0.9,0.0,2
2023-06-28,MSFT,-0.9,-0.9,0.0,1
2023-06-28,MU,-0.9,-0.9,0.0,1
2023-06-28,NOW,-0.25,-0.04999999999999999,0.15,2
2023-06-28,NVDA,-0.08571428571428573,0.11428571428571428,-0.2571428571428572,7
2023-06-28,ORCL,-0.9,-0.9,0.0,1
2023-06-28,PLTR,-0.9,-0.9,0.0,1
2023-06-28,SNOW,0.5125,0.5625,0.325,8
2023-06-28,TSM,0.0,0.5,0.2,1
2023-06-29,AAPL,-0.9,-0.9,0.0,2
2023-06-29,ADBE,-0.9,-0.9,0.0,1
2023-06-29,AI,-0.3,0.033333333333333326,0.0,3
2023-06-29,AMD,-0.9,-0.9,0.0,1
2023-06-29,AMZN,-0.9,-0.9,0.0,1
2023-06-29,AVGO,-0.9,-0.9,0.0,1
2023-06-29,CEG,0.5,0.6,0.3,1
2023-06-29,CRM,0.725,0.75,0.4,4
2023-06-29,DLR,-0.9,-0.9,0.0,1
2023-06-29,EQIX,-0.9,-0.9,0.0,1
2023-06-29,GOOGL,0.30000000000000004,0.55,0.2,2
2023-06-29,IBM,-0.30000000000000004,-0.25,0.05,2
2023-06-29,INTC,-0.9,-0.9,0.0,1
2023-06-29,META,-0.9,-0.9,0.0,1
2023-06-29,MSFT,-0.06666666666666667,0.20000000000000004,0.16666666666666666,6
2023-06-29,MU,0.4035714285714286,0.6678571428571428,0.17500000000000002,28
2023-06-29,NOW,-1.0,-1.0,0.0,1
2023-06-29,NVDA,-0.3333333333333333,-0.3333333333333333,0.033333333333333326,3
2023-06-29,ORCL,-1.0,-1.0,0.0,1
2023-06-29,PLTR,-0.5,-0.4,0.05,2
2023-06-29,SNOW,0.8,0.5,-0.3,1
2023-06-29,VRT,0.5,0.65,0.4,2
2023-06-30,AAPL,0.1125,0.15,0.175,8
2023-06-30,ADBE,0.0,0.20000000000000004,-0.3333333333333333,3
2023-06-30,AI,0.3,-0.4166666666666667,-0.049999999999999996,6
2023-06-30,AMD,-1.0,-1.0,0.0,1
2023-06-30,AMZN,-1.0,-1.0,0.0,1
2023-06-30,ASML,0.5,0.8,0.1,1
2023-06-30,AVGO,-0.25,-0.4,-0.1,2
2023-06-30,CRM,-1.0,-1.0,0.0,1
2023-06-30,DLR,-1.0,-1.0,0.0,1
2023-06-30,EQIX,-1.0,-1.0,0.0,1
2023-06-30,GOOGL,0.5,0.2,-0.1,1
2023-06-30,IBM,-1.0,-1.0,0.0,1
2023-06-30,INTC,-1.0,-1.0,0.0,1
2023-06-30,MSFT,-0.26666666666666666,-0.3333333333333333,0.033333333333333326,3
2023-06-30,MU,-0.04999999999999999,-0.04999999999999999,-0.4,2
2023-06-30,NOW,-1.0,-1.0,0.0,1
2023-06-30,NVDA,0.16666666666666666,0.23333333333333336,0.3833333333333333,6
2023-06-30,ORCL,0.0,-0.19999999999999998,0.13333333333333333,3
2023-06-30,PLTR,-1.0,-1.0,0.0,1
2023-06-30,QCOM,-1.0,-1.0,0.0,1
2023-06-30,SNOW,0.0,0.2,0.0,1
2023-07-03,AAPL,0.16666666666666666,0.3333333333333333,-0.19999999999999998,6
2023-07-03,ADBE,-0.9,-0.9,0.0,1
2023-07-03,AMD,-0.9,-0.9,0.0,1
2023-07-03,AMZN,-0.32857142857142857,-0.27142857142857146,0.09999999999999999,7
2023-07-03,AVGO,-0.9,-0.9,0.0,1
2023-07-03,CRM,-0.9,-0.9,0.0,1
2023-07-03,DLR,-0.9,-0.9,0.0,1
2023-07-03,EQIX,-0.9,-0.9,0.0,1
2023-07-03,GOOGL,0.5,0.3,0.0,1
2023-07-03,IBM,-0.9,-0.9,0.0,1
2023-07-03,INTC,-0.7,-0.7,0.0,2
2023-07-03,META,-0.9,-0.9,0.0,2
2023-07-03,MSFT,-0.30000000000000004,-0.10000000000000003,0.15,2
2023-07-03,MU,-0.9,-0.9,0.0,1
2023-07-03,NOW,-0.9,-0.9,0.0,1
2023-07-03,NVDA,-0.15000000000000002,-0.04999999999999999,0.25,2
2023-07-03,ORCL,-0.9,-0.9,0.0,1
2023-07-03,PLTR,-0.9,-0.9,0.0,1
2023-07-03,QCOM,-0.9,-0.9,0.0,1
2023-07-05,AI,0.32,0.58,-0.2,5
2023-07-05,AMD,0.45,0.8500000000000001,0.5,2
2023-07-05,AMZN,0.06666666666666667,0.5,0.0,3
2023-07-05,GOOGL,0.26666666666666666,0.6333333333333333,0.016666666666666673,6
2023-07-05,META,-0.06666666666666667,0.19999999999999998,-0.03333333333333333,3
2023-07-05,MSFT,0.03333333333333333,0.5,-0.16666666666666666,3
2023-07-05,NOW,0.3,0.8,0.0,1
2023-07-05,SNOW,0.8,0.7,-0.3,1
2023-07-06,AAPL,-0.65,-0.65,0.0,2
2023-07-06,ADBE,-0.8,-0.8,0.0,1
2023-07-06,AI,-0.65,-0.65,0.0,2
2023-07-06,AMD,-0.8,-0.8,0.0,1
